"GEO_ID","NAME","B08201_001E","B08201_001EA","B08201_001M","B08201_001MA","B08201_002E","B08201_002M","B08201_002MA","B08201_002EA","B08201_003E","B08201_003M","B08201_003MA","B08201_003EA","B08201_004E","B08201_004EA","B08201_004M","B08201_004MA","B08201_005E","B08201_005M","B08201_005MA","B08201_005EA","B08201_006E","B08201_006EA","B08201_006M","B08201_006MA","B08201_007E","B08201_007EA","B08201_007M","B08201_007MA","B08201_008E","B08201_008M","B08201_008MA","B08201_008EA","B08201_009E","B08201_009EA","B08201_009M","B08201_009MA","B08201_010E","B08201_010M","B08201_010MA","B08201_010EA","B08201_011E","B08201_011M","B08201_011MA","B08201_011EA","B08201_012E","B08201_012M","B08201_012MA","B08201_012EA","B08201_013E","B08201_013M","B08201_013MA","B08201_013EA","B08201_014E","B08201_014M","B08201_014MA","B08201_014EA","B08201_015E","B08201_015EA","B08201_015M","B08201_015MA","B08201_016E","B08201_016EA","B08201_016M","B08201_016MA","B08201_017E","B08201_017M","B08201_017MA","B08201_017EA","B08201_018E","B08201_018M","B08201_018MA","B08201_018EA","B08201_019E","B08201_019EA","B08201_019M","B08201_019MA","B08201_020E","B08201_020EA","B08201_020M","B08201_020MA","B08201_021E","B08201_021EA","B08201_021M","B08201_021MA","B08201_022E","B08201_022M","B08201_022MA","B08201_022EA","B08201_023E","B08201_023M","B08201_023MA","B08201_023EA","B08201_024E","B08201_024M","B08201_024MA","B08201_024EA","B08201_025E","B08201_025M","B08201_025MA","B08201_025EA","B08201_026E","B08201_026EA","B08201_026M","B08201_026MA","B08201_027E","B08201_027EA","B08201_027M","B08201_027MA","B08201_028E","B08201_028M","B08201_028MA","B08201_028EA","B08201_029E","B08201_029M","B08201_029MA","B08201_029EA","B08201_030E","B08201_030M","B08201_030MA","B08201_030EA",
"1400000US53033010200","Census Tract 102, King County, Washington","1931","null","83","null","59","37","null","null","668","105","null","null","833","null","115","null","238","93","null","null","133","null","68","null","601","null","111","null","24","20","null","null","419","null","98","null","148","79","null","null","0","12","null","null","10","14","null","null","657","135","null","null","31","28","null","null","153","null","67","null","363","null","94","null","88","59","null","null","22","21","null","null","339","null","118","null","4","null","10","null","62","null","43","null","147","61","null","null","75","39","null","null","51","69","null","null","334","78","null","null","0","null","12","null","34","null","31","null","175","54","null","null","75","53","null","null","50","40","null","null",
"1400000US53033010300","Census Tract 103, King County, Washington","2406","null","150","null","278","132","null","null","947","205","null","null","754","null","213","null","271","140","null","null","156","null","84","null","754","null","218","null","214","125","null","null","322","null","152","null","109","94","null","null","92","101","null","null","17","27","null","null","855","200","null","null","64","51","null","null","288","null","128","null","401","null","173","null","30","37","null","null","72","54","null","null","369","null","134","null","0","null","17","null","101","null","89","null","143","97","null","null","125","98","null","null","0","17","null","null","428","128","null","null","0","null","17","null","236","null","127","null","101","58","null","null","24","34","null","null","67","53","null","null",
"1400000US53033010401","Census Tract 104.01, King County, Washington","1492","null","49","null","108","90","null","null","517","105","null","null","534","null","111","null","186","79","null","null","147","null","83","null","337","null","100","null","25","29","null","null","249","null","87","null","50","50","null","null","13","20","null","null","0","12","null","null","484","113","null","null","73","83","null","null","201","null","75","null","181","null","75","null","29","30","null","null","0","12","null","null","133","null","80","null","0","null","12","null","25","null","33","null","50","44","null","null","57","56","null","null","1","8","null","null","538","110","null","null","10","null","16","null","42","null","36","null","253","87","null","null","87","60","null","null","146","82","null","null",
"1400000US53033010402","Census Tract 104.02, King County, Washington","1469","null","118","null","184","85","null","null","357","104","null","null","551","null","139","null","236","97","null","null","141","null","68","null","317","null","89","null","105","69","null","null","132","null","57","null","70","45","null","null","0","12","null","null","10","15","null","null","409","131","null","null","33","36","null","null","140","null","69","null","188","null","82","null","44","42","null","null","4","8","null","null","283","null","122","null","46","null","40","null","67","null","52","null","107","94","null","null","63","41","null","null","0","12","null","null","460","83","null","null","0","null","12","null","18","null","21","null","186","83","null","null","129","74","null","null","127","67","null","null",
"1400000US53033010500","Census Tract 105, King County, Washington","3172","null","219","null","506","129","null","null","1257","189","null","null","1097","null","187","null","163","83","null","null","149","null","80","null","1606","null","215","null","484","123","null","null","988","null","172","null","106","82","null","null","28","32","null","null","0","17","null","null","885","149","null","null","22","28","null","null","170","null","80","null","633","null","144","null","32","41","null","null","28","31","null","null","435","null","135","null","0","null","17","null","85","null","90","null","233","102","null","null","79","55","null","null","38","56","null","null","246","71","null","null","0","null","17","null","14","null","21","null","125","76","null","null","24","30","null","null","83","52","null","null",
"1400000US53033010600","Census Tract 106, King County, Washington","3604","null","157","null","251","90","null","null","1469","173","null","null","1348","null","199","null","438","127","null","null","98","null","69","null","1363","null","190","null","184","76","null","null","940","null","162","null","191","110","null","null","29","33","null","null","19","29","null","null","1317","185","null","null","48","44","null","null","457","null","126","null","690","null","157","null","122","62","null","null","0","17","null","null","384","null","117","null","19","null","30","null","58","null","48","null","172","83","null","null","120","88","null","null","15","24","null","null","540","112","null","null","0","null","17","null","14","null","22","null","295","103","null","null","167","82","null","null","64","53","null","null",
"1400000US53033010701","Census Tract 107.01, King County, Washington","1330","null","93","null","219","121","null","null","575","155","null","null","470","null","128","null","66","47","null","null","0","null","12","null","263","null","119","null","57","56","null","null","181","null","105","null","25","29","null","null","0","12","null","null","0","12","null","null","636","156","null","null","123","90","null","null","244","null","135","null","259","null","98","null","10","15","null","null","0","12","null","null","313","null","135","null","32","null","51","null","101","null","91","null","139","88","null","null","41","37","null","null","0","12","null","null","118","64","null","null","7","null","13","null","49","null","36","null","47","48","null","null","15","24","null","null","0","12","null","null",
"1400000US53033010702","Census Tract 107.02, King County, Washington","1428","null","74","null","271","101","null","null","578","163","null","null","472","null","131","null","90","57","null","null","17","null","19","null","450","null","107","null","142","63","null","null","308","null","116","null","0","12","null","null","0","12","null","null","0","12","null","null","386","106","null","null","16","21","null","null","135","null","85","null","185","null","85","null","35","34","null","null","15","17","null","null","276","null","113","null","56","null","47","null","32","null","39","null","143","90","null","null","45","45","null","null","0","12","null","null","316","77","null","null","57","null","71","null","103","null","70","null","144","68","null","null","10","17","null","null","2","8","null","null",
"1400000US53033010800","Census Tract 108, King County, Washington","1703","null","70","null","56","48","null","null","637","119","null","null","533","null","119","null","300","109","null","null","177","null","83","null","411","null","98","null","10","15","null","null","322","null","96","null","49","30","null","null","13","21","null","null","17","21","null","null","485","106","null","null","11","17","null","null","130","null","61","null","248","null","92","null","56","38","null","null","40","41","null","null","434","null","138","null","35","null","41","null","101","null","61","null","67","56","null","null","154","92","null","null","77","67","null","null","373","89","null","null","0","null","12","null","84","null","47","null","169","70","null","null","77","58","null","null","43","40","null","null",
"1400000US53033010900","Census Tract 109, King County, Washington","621","null","46","null","72","54","null","null","290","71","null","null","164","null","68","null","64","36","null","null","31","null","19","null","350","null","88","null","72","54","null","null","226","null","69","null","24","22","null","null","23","20","null","null","5","8","null","null","163","56","null","null","0","12","null","null","45","null","36","null","101","null","42","null","17","23","null","null","0","12","null","null","61","null","51","null","0","null","12","null","3","null","8","null","35","42","null","null","14","18","null","null","9","18","null","null","47","24","null","null","0","null","12","null","16","null","12","null","4","8","null","null","10","16","null","null","17","19","null","null",
"1400000US53033011001","Census Tract 110.01, King County, Washington","1591","null","95","null","351","109","null","null","854","151","null","null","255","null","100","null","103","66","null","null","28","null","24","null","532","null","126","null","285","88","null","null","225","null","118","null","22","25","null","null","0","12","null","null","0","12","null","null","371","113","null","null","66","63","null","null","228","null","94","null","71","null","64","null","0","12","null","null","6","10","null","null","94","null","57","null","0","null","12","null","51","null","42","null","22","26","null","null","16","28","null","null","5","10","null","null","594","144","null","null","0","null","12","null","350","null","120","null","140","75","null","null","87","63","null","null","17","23","null","null",
"1400000US53033011002","Census Tract 110.02, King County, Washington","1261","null","60","null","106","80","null","null","429","107","null","null","523","null","120","null","168","85","null","null","35","null","28","null","199","null","87","null","57","44","null","null","133","null","74","null","9","15","null","null","0","12","null","null","0","12","null","null","236","99","null","null","0","12","null","null","163","null","76","null","52","null","58","null","21","24","null","null","0","12","null","null","340","null","104","null","13","null","22","null","40","null","43","null","235","95","null","null","33","32","null","null","19","23","null","null","486","110","null","null","36","null","53","null","93","null","58","null","227","77","null","null","114","78","null","null","16","19","null","null",
"1400000US53033011101","Census Tract 111.01, King County, Washington","1606","null","94","null","246","98","null","null","573","123","null","null","507","null","128","null","223","99","null","null","57","null","38","null","427","null","91","null","127","60","null","null","251","null","93","null","42","33","null","null","7","12","null","null","0","12","null","null","525","132","null","null","100","78","null","null","150","null","65","null","192","null","86","null","72","61","null","null","11","17","null","null","235","null","78","null","9","null","14","null","108","null","67","null","104","65","null","null","14","17","null","null","0","12","null","null","419","106","null","null","10","null","15","null","64","null","49","null","169","84","null","null","130","84","null","null","46","35","null","null",
"1400000US53033011102","Census Tract 111.02, King County, Washington","1410","null","105","null","169","82","null","null","558","128","null","null","503","null","98","null","142","71","null","null","38","null","32","null","348","null","105","null","77","57","null","null","212","null","92","null","59","43","null","null","0","12","null","null","0","12","null","null","429","104","null","null","31","30","null","null","146","null","68","null","167","null","60","null","76","57","null","null","9","15","null","null","205","null","86","null","27","null","35","null","80","null","40","null","89","59","null","null","9","15","null","null","0","12","null","null","428","97","null","null","34","null","42","null","120","null","65","null","188","70","null","null","57","43","null","null","29","28","null","null",
"1400000US53033011200","Census Tract 112, King County, Washington","1382","null","89","null","190","84","null","null","388","111","null","null","471","null","127","null","239","80","null","null","94","null","62","null","375","null","98","null","122","52","null","null","97","null","47","null","127","74","null","null","29","38","null","null","0","12","null","null","196","62","null","null","14","17","null","null","82","null","49","null","51","null","27","null","36","26","null","null","13","15","null","null","221","null","85","null","22","null","34","null","68","null","60","null","76","42","null","null","47","46","null","null","8","16","null","null","590","97","null","null","32","null","39","null","141","null","90","null","217","106","null","null","127","52","null","null","73","56","null","null",
"1400000US53033011300","Census Tract 113, King County, Washington","2714","null","191","null","490","172","null","null","746","167","null","null","1017","null","187","null","327","124","null","null","134","null","62","null","1136","null","212","null","407","157","null","null","454","null","135","null","258","124","null","null","17","27","null","null","0","17","null","null","818","168","null","null","31","35","null","null","193","null","80","null","459","null","131","null","135","87","null","null","0","17","null","null","334","null","137","null","52","null","80","null","88","null","71","null","126","80","null","null","49","48","null","null","19","30","null","null","426","90","null","null","0","null","17","null","11","null","18","null","174","89","null","null","126","65","null","null","115","56","null","null",
"1400000US53033011401","Census Tract 114.01, King County, Washington","1664","null","134","null","102","63","null","null","802","157","null","null","473","null","114","null","251","120","null","null","36","null","33","null","475","null","130","null","20","22","null","null","440","null","125","null","15","17","null","null","0","12","null","null","0","12","null","null","631","145","null","null","82","61","null","null","176","null","85","null","296","null","91","null","71","61","null","null","6","11","null","null","210","null","88","null","0","null","12","null","78","null","56","null","53","34","null","null","79","61","null","null","0","12","null","null","348","118","null","null","0","null","12","null","108","null","56","null","109","61","null","null","101","83","null","null","30","30","null","null",
"1400000US53033011402","Census Tract 114.02, King County, Washington","1851","null","75","null","332","95","null","null","714","143","null","null","633","null","139","null","155","86","null","null","17","null","21","null","737","null","135","null","244","78","null","null","382","null","109","null","63","54","null","null","48","47","null","null","0","12","null","null","502","133","null","null","56","44","null","null","231","null","110","null","173","null","76","null","42","61","null","null","0","12","null","null","243","null","117","null","0","null","12","null","22","null","25","null","179","107","null","null","36","47","null","null","6","9","null","null","369","104","null","null","32","null","51","null","79","null","50","null","218","89","null","null","29","36","null","null","11","19","null","null",
"1400000US53033011500","Census Tract 115, King County, Washington","1930","null","78","null","109","50","null","null","882","133","null","null","701","null","108","null","157","54","null","null","81","null","48","null","702","null","116","null","99","48","null","null","499","null","110","null","88","48","null","null","16","18","null","null","0","12","null","null","756","139","null","null","10","16","null","null","264","null","117","null","392","null","92","null","57","41","null","null","33","29","null","null","252","null","72","null","0","null","12","null","89","null","53","null","146","52","null","null","17","18","null","null","0","12","null","null","220","64","null","null","0","null","12","null","30","null","29","null","75","39","null","null","67","36","null","null","48","36","null","null",
"1400000US53033011600","Census Tract 116, King County, Washington","2876","null","137","null","101","55","null","null","809","144","null","null","1587","null","178","null","300","104","null","null","79","null","87","null","737","null","157","null","52","48","null","null","566","null","131","null","83","49","null","null","36","41","null","null","0","17","null","null","1264","212","null","null","18","29","null","null","183","null","100","null","912","null","167","null","72","58","null","null","79","87","null","null","497","null","150","null","0","null","17","null","31","null","34","null","351","125","null","null","115","72","null","null","0","17","null","null","378","104","null","null","31","null","36","null","29","null","33","null","241","90","null","null","77","52","null","null","0","17","null","null",
"1400000US53033011700","Census Tract 117, King County, Washington","1721","null","94","null","69","45","null","null","445","124","null","null","589","null","145","null","350","92","null","null","268","null","98","null","357","null","115","null","25","20","null","null","179","null","74","null","118","86","null","null","10","15","null","null","25","28","null","null","297","96","null","null","44","40","null","null","73","null","46","null","170","null","68","null","0","17","null","null","10","15","null","null","387","null","115","null","0","null","17","null","125","null","94","null","114","59","null","null","66","45","null","null","82","57","null","null","680","130","null","null","0","null","17","null","68","null","60","null","187","62","null","null","274","93","null","null","151","77","null","null",
"1400000US53033011800","Census Tract 118, King County, Washington","2891","null","133","null","405","155","null","null","1298","234","null","null","862","null","199","null","223","108","null","null","103","null","61","null","821","null","177","null","240","118","null","null","539","null","148","null","42","39","null","null","0","17","null","null","0","17","null","null","903","218","null","null","74","59","null","null","335","null","145","null","376","null","141","null","105","65","null","null","13","22","null","null","371","null","128","null","29","null","45","null","85","null","81","null","200","97","null","null","38","56","null","null","19","28","null","null","796","168","null","null","62","null","55","null","339","null","154","null","244","125","null","null","80","86","null","null","71","51","null","null",
"1400000US53033011900","Census Tract 119, King County, Washington","2504","null","136","null","86","56","null","null","875","182","null","null","832","null","154","null","499","122","null","null","212","null","120","null","523","null","176","null","73","50","null","null","302","null","123","null","101","74","null","null","47","72","null","null","0","17","null","null","899","189","null","null","13","22","null","null","277","null","126","null","426","null","136","null","140","99","null","null","43","35","null","null","407","null","125","null","0","null","17","null","56","null","74","null","216","92","null","null","123","66","null","null","12","20","null","null","675","175","null","null","0","null","17","null","240","null","134","null","89","53","null","null","189","98","null","null","157","103","null","null",
