"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_001MA","B08201_001EA","B08201_002E","B08201_002EA","B08201_002M","B08201_002MA","B08201_003E","B08201_003EA","B08201_003M","B08201_003MA","B08201_004E","B08201_004M","B08201_004MA","B08201_004EA","B08201_005E","B08201_005M","B08201_005MA","B08201_005EA","B08201_006E","B08201_006EA","B08201_006M","B08201_006MA","B08201_007E","B08201_007EA","B08201_007M","B08201_007MA","B08201_008E","B08201_008EA","B08201_008M","B08201_008MA","B08201_009E","B08201_009M","B08201_009MA","B08201_009EA","B08201_010E","B08201_010M","B08201_010MA","B08201_010EA","B08201_011E","B08201_011M","B08201_011MA","B08201_011EA","B08201_012E","B08201_012EA","B08201_012M","B08201_012MA","B08201_013E","B08201_013EA","B08201_013M","B08201_013MA","B08201_014E","B08201_014EA","B08201_014M","B08201_014MA","B08201_015E","B08201_015M","B08201_015MA","B08201_015EA","B08201_016E","B08201_016EA","B08201_016M","B08201_016MA","B08201_017E","B08201_017EA","B08201_017M","B08201_017MA","B08201_018E","B08201_018EA","B08201_018M","B08201_018MA","B08201_019E","B08201_019EA","B08201_019M","B08201_019MA","B08201_020E","B08201_020M","B08201_020MA","B08201_020EA","B08201_021E","B08201_021EA","B08201_021M","B08201_021MA","B08201_022E","B08201_022M","B08201_022MA","B08201_022EA","B08201_023E","B08201_023EA","B08201_023M","B08201_023MA","B08201_024E","B08201_024EA","B08201_024M","B08201_024MA","B08201_025E","B08201_025EA","B08201_025M","B08201_025MA","B08201_026E","B08201_026EA","B08201_026M","B08201_026MA","B08201_027E","B08201_027M","B08201_027MA","B08201_027EA","B08201_028E","B08201_028EA","B08201_028M","B08201_028MA","B08201_029E","B08201_029EA","B08201_029M","B08201_029MA","B08201_030E","B08201_030EA","B08201_030M","B08201_030MA",
"1400000US53033002200","Census Tract 22, King County, Washington","2202","110","null","null","84","null","56","null","600","null","131","null","1113","152","null","null","341","106","null","null","64","null","42","null","444","null","125","null","72","null","53","null","294","110","null","null","62","41","null","null","16","24","null","null","0","null","17","null","850","null","159","null","0","null","17","null","177","80","null","null","575","null","124","null","84","null","62","null","14","null","22","null","405","null","128","null","12","19","null","null","69","null","50","null","211","109","null","null","113","null","70","null","0","null","17","null","503","null","107","null","0","null","17","null","60","68","null","null","265","null","83","null","128","null","64","null","50","null","36","null",
"1400000US53033002400","Census Tract 24, King County, Washington","1257","58","null","null","25","null","21","null","531","null","78","null","527","74","null","null","111","48","null","null","63","null","49","null","310","null","72","null","14","null","17","null","258","69","null","null","38","23","null","null","0","12","null","null","0","null","12","null","458","null","95","null","6","null","11","null","182","62","null","null","211","null","68","null","39","null","23","null","20","null","29","null","253","null","87","null","5","8","null","null","77","null","57","null","94","52","null","null","49","null","28","null","28","null","42","null","236","null","38","null","0","null","12","null","14","21","null","null","184","null","42","null","23","null","26","null","15","null","16","null",
"1400000US53033002500","Census Tract 25, King County, Washington","1271","48","null","null","86","null","41","null","554","null","87","null","425","91","null","null","191","68","null","null","15","null","17","null","383","null","87","null","74","null","35","null","289","85","null","null","20","21","null","null","0","12","null","null","0","null","12","null","393","null","91","null","0","null","12","null","159","77","null","null","180","null","64","null","47","null","36","null","7","null","11","null","280","null","86","null","12","19","null","null","39","null","32","null","113","67","null","null","108","null","59","null","8","null","12","null","215","null","57","null","0","null","12","null","67","45","null","null","112","null","39","null","36","null","30","null","0","null","12","null",
"1400000US53033002600","Census Tract 26, King County, Washington","1919","85","null","null","78","null","32","null","638","null","101","null","931","98","null","null","236","87","null","null","36","null","29","null","461","null","101","null","67","null","30","null","274","72","null","null","85","60","null","null","35","43","null","null","0","null","17","null","680","null","105","null","0","null","17","null","253","82","null","null","364","null","86","null","63","null","49","null","0","null","17","null","308","null","95","null","11","16","null","null","69","null","46","null","186","74","null","null","42","null","36","null","0","null","17","null","470","null","67","null","0","null","17","null","42","31","null","null","296","null","68","null","96","null","47","null","36","null","29","null",
"1400000US53033002700","Census Tract 27, King County, Washington","2410","47","null","null","106","null","63","null","1064","null","195","null","862","162","null","null","222","103","null","null","156","null","97","null","736","null","168","null","65","null","54","null","617","162","null","null","54","45","null","null","0","17","null","null","0","null","17","null","723","null","135","null","10","null","16","null","218","91","null","null","374","null","115","null","92","null","82","null","29","null","48","null","421","null","136","null","0","17","null","null","133","null","91","null","189","87","null","null","67","null","48","null","32","null","38","null","530","null","111","null","31","null","37","null","96","92","null","null","245","null","109","null","63","null","52","null","95","null","77","null",
"1400000US53033002800","Census Tract 28, King County, Washington","2119","123","null","null","197","null","102","null","940","null","170","null","725","131","null","null","243","84","null","null","14","null","22","null","691","null","145","null","74","null","62","null","572","139","null","null","29","32","null","null","16","26","null","null","0","null","12","null","722","null","155","null","68","null","54","null","250","91","null","null","331","null","102","null","73","null","44","null","0","null","12","null","297","null","96","null","0","12","null","null","49","null","46","null","167","72","null","null","81","null","56","null","0","null","12","null","409","null","81","null","55","null","52","null","69","51","null","null","198","null","84","null","73","null","49","null","14","null","22","null",
"1400000US53033002900","Census Tract 29, King County, Washington","1884","74","null","null","99","null","39","null","820","null","115","null","774","112","null","null","176","70","null","null","15","null","18","null","589","null","95","null","76","null","35","null","452","95","null","null","37","28","null","null","24","38","null","null","0","null","12","null","590","null","94","null","15","null","16","null","184","63","null","null","356","null","75","null","35","null","30","null","0","null","12","null","371","null","92","null","8","13","null","null","99","null","53","null","186","65","null","null","72","null","42","null","6","null","11","null","334","null","71","null","0","null","12","null","85","49","null","null","195","null","64","null","45","null","32","null","9","null","14","null",
"1400000US53033003000","Census Tract 30, King County, Washington","2485","93","null","null","119","null","70","null","925","null","167","null","1077","174","null","null","234","105","null","null","130","null","93","null","769","null","175","null","90","null","62","null","489","130","null","null","147","104","null","null","43","40","null","null","0","null","17","null","876","null","154","null","29","null","33","null","252","105","null","null","559","null","132","null","25","null","29","null","11","null","19","null","322","null","133","null","0","17","null","null","109","null","75","null","100","66","null","null","69","null","56","null","44","null","67","null","518","null","110","null","0","null","17","null","75","59","null","null","271","null","100","null","97","null","61","null","75","null","61","null",
"1400000US53033003100","Census Tract 31, King County, Washington","2673","122","null","null","115","null","67","null","929","null","181","null","1246","192","null","null","313","110","null","null","70","null","50","null","742","null","183","null","90","null","60","null","607","182","null","null","45","47","null","null","0","17","null","null","0","null","17","null","975","null","159","null","0","null","17","null","134","67","null","null","653","null","148","null","159","null","73","null","29","null","32","null","499","null","151","null","0","17","null","null","177","null","103","null","226","99","null","null","70","null","53","null","26","null","31","null","457","null","91","null","25","null","33","null","11","19","null","null","322","null","106","null","84","null","67","null","15","null","24","null",
"1400000US53033003200","Census Tract 32, King County, Washington","4050","173","null","null","337","null","168","null","1845","null","243","null","1432","222","null","null","269","112","null","null","167","null","96","null","1566","null","228","null","232","null","133","null","1170","215","null","null","151","90","null","null","0","17","null","null","13","null","20","null","1389","null","288","null","105","null","97","null","531","191","null","null","615","null","166","null","55","null","46","null","83","null","93","null","656","null","201","null","0","17","null","null","87","null","88","null","419","173","null","null","117","null","73","null","33","null","39","null","439","null","135","null","0","null","17","null","57","47","null","null","247","null","107","null","97","null","81","null","38","null","44","null",
"1400000US53033003300","Census Tract 33, King County, Washington","3205","136","null","null","310","null","139","null","1430","null","208","null","1110","189","null","null","337","123","null","null","18","null","27","null","1174","null","194","null","225","null","113","null","812","181","null","null","121","79","null","null","16","27","null","null","0","null","17","null","1246","null","165","null","85","null","89","null","459","125","null","null","580","null","136","null","122","null","80","null","0","null","17","null","372","null","113","null","0","17","null","null","100","null","62","null","213","93","null","null","59","null","55","null","0","null","17","null","413","null","96","null","0","null","17","null","59","49","null","null","196","null","78","null","140","null","70","null","18","null","27","null",
"1400000US53033003400","Census Tract 34, King County, Washington","1504","79","null","null","72","null","51","null","612","null","96","null","608","104","null","null","150","57","null","null","62","null","37","null","362","null","93","null","50","null","34","null","267","71","null","null","45","43","null","null","0","12","null","null","0","null","12","null","604","null","99","null","0","null","12","null","217","95","null","null","349","null","81","null","38","null","31","null","0","null","12","null","216","null","58","null","22","32","null","null","39","null","31","null","87","36","null","null","58","null","40","null","10","null","16","null","322","null","66","null","0","null","12","null","89","57","null","null","127","null","51","null","54","null","32","null","52","null","35","null",
"1400000US53033003500","Census Tract 35, King County, Washington","1876","75","null","null","183","null","70","null","837","null","107","null","647","93","null","null","209","65","null","null","0","null","12","null","743","null","111","null","169","null","71","null","549","102","null","null","7","12","null","null","18","21","null","null","0","null","12","null","563","null","99","null","8","null","13","null","210","64","null","null","297","null","69","null","48","null","40","null","0","null","12","null","337","null","94","null","6","9","null","null","58","null","41","null","175","71","null","null","98","null","54","null","0","null","12","null","233","null","57","null","0","null","12","null","20","21","null","null","168","null","47","null","45","null","30","null","0","null","12","null",
"1400000US53033003600","Census Tract 36, King County, Washington","3338","134","null","null","547","null","156","null","1636","null","223","null","828","184","null","null","271","131","null","null","56","null","69","null","1502","null","234","null","435","null","148","null","1008","229","null","null","44","43","null","null","15","25","null","null","0","null","17","null","1231","null","224","null","68","null","45","null","501","147","null","null","528","null","166","null","89","null","81","null","45","null","67","null","302","null","116","null","34","42","null","null","67","null","58","null","110","73","null","null","91","null","66","null","0","null","17","null","303","null","106","null","10","null","17","null","60","74","null","null","146","null","67","null","76","null","74","null","11","null","18","null",
"1400000US53033003800","Census Tract 38, King County, Washington","847","52","null","null","61","null","35","null","327","null","61","null","348","63","null","null","77","33","null","null","34","null","24","null","265","null","50","null","56","null","34","null","185","42","null","null","18","11","null","null","6","9","null","null","0","null","12","null","218","null","42","null","0","null","12","null","59","26","null","null","155","null","39","null","4","null","6","null","0","null","12","null","143","null","44","null","0","12","null","null","63","null","32","null","56","35","null","null","20","null","15","null","4","null","6","null","221","null","40","null","5","null","8","null","20","28","null","null","119","null","40","null","47","null","27","null","30","null","24","null",
"1400000US53033003900","Census Tract 39, King County, Washington","1174","56","null","null","51","null","35","null","433","null","91","null","415","76","null","null","180","73","null","null","95","null","47","null","243","null","69","null","31","null","28","null","206","68","null","null","6","9","null","null","0","12","null","null","0","null","12","null","420","null","75","null","9","null","13","null","125","57","null","null","215","null","60","null","62","null","35","null","9","null","14","null","251","null","83","null","11","18","null","null","30","null","27","null","67","32","null","null","90","null","56","null","53","null","42","null","260","null","52","null","0","null","12","null","72","39","null","null","127","null","46","null","28","null","25","null","33","null","25","null",
"1400000US53033004000","Census Tract 40, King County, Washington","1349","69","null","null","173","null","61","null","517","null","99","null","500","90","null","null","152","60","null","null","7","null","11","null","474","null","90","null","108","null","42","null","329","86","null","null","37","27","null","null","0","12","null","null","0","null","12","null","509","null","95","null","30","null","23","null","136","77","null","null","286","null","73","null","57","null","41","null","0","null","12","null","167","null","57","null","0","12","null","null","42","null","34","null","80","38","null","null","38","null","38","null","7","null","11","null","199","null","42","null","35","null","42","null","10","16","null","null","97","null","43","null","57","null","37","null","0","null","12","null",
"1400000US53033004100","Census Tract 41, King County, Washington","2919","146","null","null","121","null","86","null","635","null","144","null","1469","206","null","null","519","160","null","null","175","null","95","null","524","null","132","null","121","null","86","null","284","98","null","null","119","81","null","null","0","17","null","null","0","null","17","null","1120","null","185","null","0","null","17","null","243","95","null","null","735","null","168","null","91","null","56","null","51","null","45","null","438","null","147","null","0","17","null","null","64","null","52","null","187","87","null","null","172","null","94","null","15","null","26","null","837","null","145","null","0","null","17","null","44","42","null","null","428","null","111","null","256","null","107","null","109","null","87","null",
"1400000US53033004200","Census Tract 42, King County, Washington","3317","86","null","null","98","null","91","null","1319","null","208","null","1515","206","null","null","249","98","null","null","136","null","98","null","922","null","167","null","76","null","81","null","753","168","null","null","77","57","null","null","16","25","null","null","0","null","17","null","1008","null","131","null","0","null","17","null","291","124","null","null","606","null","130","null","97","null","69","null","14","null","23","null","536","null","145","null","0","17","null","null","129","null","62","null","377","133","null","null","30","null","32","null","0","null","17","null","851","null","133","null","22","null","36","null","146","84","null","null","455","null","112","null","106","null","61","null","122","null","96","null",
